RespondentID,How often do you travel by plane?,Do you ever recline your seat when you fly?,How tall are you?,Do you have any children under 18?,"In a row of three seats, who should get to use the two arm rests?","In a row of two seats, who should get to use the middle arm rest?",Who should have control over the window shade?,Is itrude to move to an unsold seat on a plane?,"Generally speaking, is it rude to say more than a few words tothe stranger sitting next to you on a plane?","On a 6 hour flight from NYC to LA, how many times is it acceptable to get up if you're not in an aisle seat?","Under normal circumstances, does a person who reclines their seat during a flight have any obligation to the person sitting behind them?",Is itrude to recline your seat on a plane?,"Given the opportunity, would you eliminate the possibility of reclining seats on planes entirely?",Is it rude to ask someone to switch seats with you in order to be closer to friends?,Is itrude to ask someone to switch seats with you in order to be closer to family?,Is it rude to wake a passenger up if you are trying to go to the bathroom?,Is itrude to wake a passenger up if you are trying to walk around?,"In general, is itrude to bring a baby on a plane?","In general, is it rude to knowingly bring unruly children on a plane?",Have you ever used personal electronics during take off or landing in violation of a flight attendant's direction?,Have you ever smoked a cigarette in an airplane bathroom when it was against the rules?,Gender,Age,Household Income,Education,Location (Census Region)
3433169369,4.0,1.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,> 60,2.0,4.0,0.0
3433167815,4.0,1.0,"6'0""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,> 60,2.0,3.0,8.0
3433166875,4.0,3.0,"5'11""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2.0,4.0,0.0
3433166173,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,,1.0,4.0
3433154896,4.0,2.0,Under 5 ft.,0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,0.0,2.0,1.0
3433154561,4.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,> 60,2.0,3.0,4.0
3433152440,4.0,0.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,> 60,1.0,4.0,6.0
3433152270,4.0,0.0,"5'7""",1.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.0,3.0,0.0
3433151150,4.0,3.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,2.0,3.0,7.0
3433147945,4.0,4.0,"5'6""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,3.0,2.0,4.0
3433142536,4.0,2.0,"5'6""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1,,4.0,6.0
3433138607,4.0,0.0,"5'10""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,,3.0,1.0
3433136902,4.0,3.0,"5'4""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,2.0,1.0,5.0
3433134491,4.0,3.0,"5'6""",1.0,The person in the middle seat gets both arm rests,The person in aisle,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1,2.0,1.0,3.0
3433134128,4.0,4.0,"5'0""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,> 60,3.0,4.0,4.0
3433133066,4.0,3.0,"5'9""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,> 60,4.0,2.0,4.0
3433132169,4.0,1.0,"5'7""",0.0,Whoever puts their arm on the arm rest first,The arm rests should be shared,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,> 60,2.0,4.0,6.0
3433131247,3.0,4.0,"6'0""",0.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,> 60,3.0,4.0,0.0
3433130085,4.0,4.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,7.0
3433128680,3.0,4.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,> 60,,3.0,3.0
3433127456,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2,0.0,2.0,3.0
3433127355,4.0,0.0,"5'4""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1,1.0,2.0,0.0
3433127341,4.0,3.0,"6'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,6.0
3433126810,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,1.0,3.0,1.0
3433125333,4.0,3.0,Under 5 ft.,0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2,2.0,2.0,1.0
3433125109,,0.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1,4.0,4.0,6.0
3433124803,3.0,4.0,"6'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,3.0,0.0
3433123624,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,2.0,2.0,0.0
3433122984,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,,2.0,6.0
3433122572,4.0,4.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1,1.0,1.0,8.0
3433120295,4.0,4.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,> 60,3.0,4.0,2.0
3433119106,,1.0,"5'6""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2,3.0,3.0,5.0
3433118974,4.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,4.0,5.0
3433118369,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2,2.0,3.0,2.0
3433117854,4.0,4.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2.0,1.0,6.0
3433116022,4.0,0.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,> 60,4.0,4.0,6.0
3433113130,3.0,3.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1,4.0,2.0,1.0
3433112973,4.0,3.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,> 60,2.0,4.0,2.0
3433111977,4.0,0.0,"5'5""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1,2.0,2.0,1.0
3433111959,4.0,4.0,"6'3""",0.0,The arm rests should be shared,The person in aisle,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,4.0,0.0
3433107832,3.0,0.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,> 60,4.0,4.0,4.0
3433107608,4.0,4.0,"5'2""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,3.0,3.0
3433106334,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,2.0,0.0
3433106170,4.0,3.0,Under 5 ft.,0.0,The people in the aisle and window seats get both arm rests,The arm rests should be shared,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2.0,3.0,6.0
3433104895,4.0,4.0,"5'5""",0.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2,3.0,4.0,
3433101109,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2,,1.0,6.0
3433100773,4.0,3.0,"5'7""",0.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2,4.0,4.0,2.0
3433100648,4.0,1.0,"5'10""",1.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,> 60,1.0,2.0,0.0
3433100189,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,1.0,1.0,0.0
3433099083,3.0,3.0,"5'7""",0.0,The people in the aisle and window seats get both arm rests,The person by the window,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2,4.0,4.0,4.0
3433092925,3.0,2.0,"6'3""",0.0,The people in the aisle and window seats get both arm rests,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,2.0,3.0,0.0
3433092542,4.0,1.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,6.0
3433092034,4.0,3.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,> 60,1.0,4.0,4.0
3433091714,4.0,4.0,"5'1""",0.0,The person in the middle seat gets both arm rests,The person in aisle,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,> 60,,4.0,4.0
3433091359,4.0,3.0,"5'7""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,4.0,3.0
3433089571,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,0.0,3.0,8.0
3433089108,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,1.0,1.0,0.0
3433085566,4.0,1.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4.0,4.0,6.0
3433081885,4.0,1.0,"5'7""",1.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,> 60,4.0,2.0,0.0
3433081158,4.0,4.0,"5'8""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,3.0,4.0
3433075339,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2,4.0,3.0,4.0
3433070885,4.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2.0
3433070481,4.0,4.0,"5'3""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2,4.0,3.0,8.0
3433068348,4.0,4.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1,2.0,3.0,1.0
3433066014,3.0,1.0,"5'3""",1.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2.0,3.0,6.0
3433065951,4.0,2.0,"5'4""",1.0,The arm rests should be shared,The person in aisle,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1,3.0,3.0,3.0
3433065628,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,2.0,8.0
3433061705,4.0,2.0,"5'9""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,> 60,2.0,4.0,4.0
3433060473,3.0,2.0,"6'3""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,
3433060186,4.0,1.0,"5'8""",0.0,Other (please specify),Other (please specify),0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,0.0,3.0,3.0
3433059796,4.0,2.0,"5'5""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2,2.0,4.0,4.0
3433058854,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
3433058367,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,2.0,2.0,7.0
3433056786,4.0,4.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2,4.0,3.0,4.0
3433056614,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,0.0,2.0,0.0
3433055279,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2,0.0,3.0,6.0
3433048675,3.0,3.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,> 60,3.0,3.0,1.0
3433047339,4.0,3.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,> 60,2.0,4.0,4.0
3433047308,3.0,2.0,"6'0""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,2.0,4.0,1.0
3433046738,4.0,2.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2.0,4.0,1.0
3433046022,4.0,0.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2,1.0,2.0,1.0
3433045463,,0.0,"5'5""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2,2.0,3.0,6.0
3433044521,4.0,0.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2,2.0,2.0,0.0
3433042186,4.0,3.0,"5'7""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0
3433041420,4.0,0.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,1.0,1.0,4.0
3433040924,4.0,3.0,"5'9""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,2.0,2.0,4.0
3433040828,4.0,3.0,"5'8""",0.0,,,,,,,,,,,,,,,,,,,,,,
3433040639,4.0,2.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,,2.0,0.0
3433040502,4.0,1.0,"6'0""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,3.0,3.0
3433040208,4.0,4.0,"5'11""",,The arm rests should be shared,The arm rests should be shared,0.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
3433038916,4.0,1.0,"5'2""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0,0.0,4.0,8.0
3433038337,4.0,4.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,> 60,,1.0,0.0
3433038245,4.0,2.0,"6'0""",0.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2,4.0,2.0,2.0
3433036321,4.0,4.0,"5'2""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,1.0,2.0,7.0
3433036205,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,2.0,4.0,8.0
3433032917,4.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,> 60,1.0,4.0,0.0
3433026928,3.0,3.0,"5'11""",1.0,The person in the middle seat gets both arm rests,The arm rests should be shared,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2,4.0,4.0,6.0
3433024395,5.0,,,,,,,,,,,,,,,,,,,,,1.0,> 60,2.0,4.0,6.0
3433024187,3.0,3.0,"6'0""",0.0,Other (please specify),Other (please specify),1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.0,4.0,5.0
3433020399,4.0,0.0,"5'0""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,> 60,,2.0,7.0
3433018911,4.0,4.0,"5'0""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2,3.0,2.0,7.0
3433016483,4.0,0.0,"5'6""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,4.0,3.0,0.0
3433011754,4.0,1.0,"5'7""",0.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,3.0,4.0,0.0
3433010954,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2,2.0,1.0,0.0
3433010053,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1,2.0,1.0,1.0
3433006165,4.0,1.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,5.0
3433005536,4.0,3.0,"5'7""",0.0,The arm rests should be shared,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,> 60,2.0,4.0,2.0
3433003776,3.0,1.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1,1.0,4.0,8.0
3433003301,4.0,2.0,"5'4""",1.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,2.0,3.0
3433000796,4.0,2.0,"5'5""",1.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,3.0,4.0,7.0
3432997737,4.0,3.0,"5'11""",1.0,The person in the middle seat gets both arm rests,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,1.0
3432993607,4.0,3.0,"5'5""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2,1.0,2.0,1.0
3432985328,3.0,3.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,,,,,
3432985270,4.0,0.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,3.0,5.0
3432984528,4.0,2.0,"5'11""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2,3.0,4.0,1.0
3432984086,4.0,1.0,"5'11""",0.0,Whoever puts their arm on the arm rest first,The person by the window,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,> 60,,2.0,8.0
3432983878,5.0,,,,,,,,,,,,,,,,,,,,,0.0,> 60,1.0,2.0,1.0
3432982461,,2.0,"5'6""",1.0,Other (please specify),Other (please specify),1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0,3.0,8.0
3432981710,4.0,0.0,"5'6""",0.0,The person in the middle seat gets both arm rests,The arm rests should be shared,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2,2.0,4.0,2.0
3432981204,4.0,3.0,"6'2""",0.0,Whoever puts their arm on the arm rest first,Whoever puts their arm on the arm rest first,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0
3432979719,4.0,3.0,"5'4""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,> 60,2.0,2.0,0.0
3432975899,4.0,4.0,"5'8""",0.0,The arm rests should be shared,The arm rests should be shared,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,2.0,0.0
3432974561,4.0,3.0,"5'10""",0.0,The arm rests should be shared,The arm rests should be shared,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,> 60,1.0,2.0,2.0
